z,zrel,lam1,lam2,lam3
-139.0,0.9540799471423852,0.4550638840235679,0.3108960596403317,0.23404005633610034
-249.0,0.9177403369672943,0.4429052916270908,0.30858071460205166,0.24851399377085762
-359.0,0.8814007267922035,0.5297404896396724,0.25635563855749455,0.21390387180283296
-470.0,0.8447307565246118,0.6106369818053259,0.1956900296364091,0.19367298855826498
-579.0,0.8087215064420218,0.6017108812122268,0.2320697712427721,0.16621934754500106
-689.0,0.772381896266931,0.6097971633339463,0.21129509313409991,0.1789077435319538
-799.0,0.7360422860918401,0.6555921247493469,0.1863136226479298,0.15809425260272328
-908.0,0.7000330360092502,0.649311909049298,0.1822920906691301,0.16839600028157178
-991.0,0.6726131483316815,0.6715848900070853,0.16821842524031635,0.16019668475259824
-1074.0,0.645193260654113,0.7247150051515406,0.16169886176994094,0.11358613307851838
-1173.0,0.6124876114965312,0.6651723574061099,0.19403675399758133,0.14079088859630873
-1293.0,0.5728444003964321,0.7025683960638767,0.16287342758279708,0.13455817635332631
-1404.0,0.5361744301288405,0.7520216765231962,0.15541158228869364,0.09256674118811022
-1514.0,0.49983481995374957,0.7672648355493276,0.13429035456906022,0.09844480988161192
-1569.0,0.48166501486620417,0.808998072533876,0.11735632177478748,0.07364560569133635
-1618.0,0.46547737033366365,0.7493967099779564,0.1521823216964995,0.09842096832554405
-1626.0,0.46283448959365714,0.7767046216144282,0.12890425339637085,0.09439112498920091
-1652.0,0.45424512718863563,0.8067519003208405,0.11432242011240458,0.07892567956675488
-1790.0,0.4086554344235216,0.8067349436479706,0.11829221617364646,0.07497284017838282
-1899.0,0.37264618434093166,0.8526831233494662,0.0877775352290571,0.059539341421476474
-1982.0,0.345226296663363,0.8529828016381404,0.08008607999678925,0.06693111836507006
-2064.0,0.31813676907829536,0.8692101302183562,0.08332523975680059,0.04746463002484301
-2174.0,0.28179715890320445,0.9324938247013015,0.03713819801946659,0.030367977279231715
-2284.0,0.24545754872811365,0.8979059044137945,0.06132802825210857,0.04076606733409693
-2394.0,0.20911793855302274,0.9388073875886913,0.031765478647965424,0.02942713376334326
-2449.0,0.19094813346547734,0.9214878995860304,0.045148964795643995,0.033363135618325455
-2587.0,0.1453584407003634,0.9778516675016569,0.012942729547985548,0.009205602950357357
-2696.0,0.10934919061777337,0.956836519466609,0.025036786586061836,0.018126693947329093
-2779.0,0.08192930294020484,0.9242599321637035,0.042022668197765234,0.03371739963853137
-2796.0,0.07631318136769083,0.9285564670476834,0.0559622891337663,0.01548124381855036
-2807.0,0.0726792203501817,0.9308563216629653,0.045398544462236255,0.023745133874798298
-2862.0,0.05450941526263631,0.7536375572938736,0.21489911514171628,0.03146332756440994
-2889.0,0.04558969276511393,0.8824413939779059,0.08058345891407061,0.036975147108023486
-2944.0,0.027419887677568533,0.9144350080525303,0.06341666313246166,0.022148328815007966
-2971.0,0.01850016518004627,0.8651967882374936,0.09601955430628234,0.03878365745622398
-2999.0,0.009250082590023134,0.9077946057934394,0.07367246901281456,0.018532925193745924
