z,zrel,T
-601.1,0.8014205483977536,-31.314
-611.1,0.7981169474727453,-31.317
-621.1,0.794813346547737,-31.317
-631.1,0.7915097456227288,-31.318
-641.1,0.7882061446977205,-31.326
-651.1,0.7849025437727122,-31.329
-661.1,0.7815989428477039,-31.336
-671.1,0.7782953419226957,-31.339
-681.1,0.7749917409976874,-31.345
-691.1,0.7716881400726792,-31.352
-701.1,0.7683845391476709,-31.356
-711.1,0.7650809382226627,-31.366
-721.1,0.7617773372976544,-31.372
-731.1,0.7584737363726461,-31.382
-741.1,0.7551701354476379,-31.387
-751.1,0.7518665345226296,-31.398
-761.1,0.7485629335976214,-31.405
-771.1,0.7452593326726131,-31.414
-781.1,0.7419557317476049,-31.429
-791.1,0.7386521308225966,-31.435
-801.1,0.7353485298975884,-31.448
-811.1,0.7320449289725801,-31.461
-821.1,0.7287413280475719,-31.471
-831.1,0.7254377271225636,-31.482
-841.1,0.7221341261975553,-31.498
-851.1,0.7188305252725471,-31.511
-861.1,0.7155269243475388,-31.524
-871.1,0.7122233234225306,-31.539
-881.1,0.7089197224975223,-31.552
-891.1,0.7056161215725141,-31.565
-901.1,0.7023125206475058,-31.584
-911.1,0.6990089197224976,-31.598
-921.1,0.6957053187974893,-31.614
-931.1,0.6924017178724811,-31.631
-941.1,0.6890981169474728,-31.647
-951.1,0.6857945160224646,-31.662
-961.1,0.6824909150974563,-31.681
-971.1,0.679187314172448,-31.702
-981.1,0.6758837132474397,-31.717
-991.1,0.6725801123224314,-31.737
-1001.1,0.6692765113974232,-31.753
-1011.1,0.6659729104724149,-31.773
-1021.1,0.6626693095474067,-31.79
-1031.1,0.6593657086223985,-31.808
-1041.1,0.6560621076973903,-31.829
-1051.1,0.652758506772382,-31.847
-1061.1,0.6494549058473736,-31.864
-1071.1,0.6461513049223654,-31.883
-1081.1,0.6428477039973571,-31.902
-1091.1,0.6395441030723489,-31.922
-1101.1,0.6362405021473406,-31.939
-1111.1,0.6329369012223324,-31.958
-1121.1,0.6296333002973241,-31.976
