z,zrel,A,log10A
-109.08,0.96396432111001,2.0358305793425258,0.3087416334298709
-120.9,0.9600594648166502,2.1642431790580083,0.3353060574462816
-139.15,0.9540303931285101,2.8352873698647882,0.45259708327182935
-166.1,0.9451271886356128,3.5968094290949537,0.555917428064553
-193.6,0.9360422860918401,5.641043768785833,0.7513594694237491
-221.0,0.9269904195573175,5.227924334838775,0.7183292932926318
-249.15,0.9176907829534192,3.80132711084365,0.579935243010584
-276.55,0.9086389164188966,6.201582438002591,0.7925025211763312
-304.15,0.8995209778658738,5.683219650160274,0.7545944413709873
-330.11,0.8909448298645524,7.596449576196457,0.8806106594198464
-359.1,0.8813676907829534,8.604900817998784,0.934745868917609
-382.25,0.8737198546415593,6.245800354601867,0.7955880980048936
-395.33,0.8693987446316485,8.604900817998784,0.934745868917609
-412.0,0.8638916418896597,8.295768100885548,0.9188566033239203
-446.05,0.8526428807400066,11.222083117888099,1.050073481040622
-468.6,0.845193260654113,7.793113276311179,0.8917109889453724
-518.65,0.8286587380244467,8.398184021392574,0.9241853866867435
-523.6,0.8270234555665675,13.396457933253934,1.1269899846789735
-538.33,0.8221572514040304,7.596449576196457,0.8806106594198464
-548.16,0.8189098116947473,12.692348479768118,1.1035419875351113
-578.6,0.8088536504790221,10.752100856911067,1.0314933295001614
-592.35,0.8043111992071358,11.641564276958677,1.0660113403831728
-633.6,0.7906838453914767,13.854423602330987,1.1415884621619723
-689.15,0.7723323422530558,13.920475587872712,1.143654073037508
-741.42,0.7550644202180377,10.868653944359249,1.0361757611299665
-799.15,0.735992732077965,12.629281007247306,1.101378626606536
-853.6,0.718004625041295,15.274502021569914,1.1839670603018484
-907.54,0.7001850016518005,12.192206929316628,1.0860823250173197
-965.8,0.6809382226627023,11.341149479459153,1.0546570745997919
-991.1,0.6725801123224314,15.413360416858579,1.1878973338123104
-1018.63,0.6634852989758837,12.130396093857248,1.0838749821170248
-1073.63,0.6453154938883383,13.788528696421945,1.1395179272987621
-1122.0,0.6293359762140733,12.503617301103718,1.097035672739668
-1172.6,0.6126197555335315,13.396457933253934,1.1269899846789735
-1212.2,0.5995374958704989,9.89798035421634,0.9955465874763596
-1237.07,0.5913214403700033,12.378581913490843,1.0926708948924015
-1265.0,0.5820944829864552,8.34689752132272,0.9215250815020494
-1292.5,0.5730095804426825,16.259705477735668,1.2111126746803962
-1321.65,0.5633795837462834,10.927166107532358,1.0385075449835466
-1349.15,0.5542946812025107,12.068742338030548,1.081662015407086
-1403.6,0.5363065741658408,12.75557303192162,1.1056999736483903
-1459.15,0.5179550710274199,14.589634823087335,1.1640444216876347
-1513.6,0.4999669639907499,13.591786456490881,1.133276542619657
-1569.14,0.481618764453254,9.89798035421634,0.9955465874763596
-1618.1,0.4654443343244137,11.044661672776616,1.043152416821609
-1625.78,0.4629071688140073,6.650830187465933,0.8228758593379861
-1651.67,0.4543541460191609,6.245800354601867,0.7955880980048936
-1679.15,0.4452758506772382,7.892387604164617,0.8972084058016744
-1789.69,0.4087578460521969,7.743711731833482,0.8889491775126014
-1899.14,0.3725999339279815,4.908738521234052,0.6909698987102467
-1981.65,0.3453419226957384,3.2365472915445435,0.5100819571925972
-2063.92,0.31816319788569536,4.675946505603048,0.6698695340436303
-2091.1,0.309184010571523,6.559724000511827,0.8168855668792672
-2118.6,0.3000991080277503,5.982849049496401,0.7769080454966067
-2146.42,0.29090849025437726,6.8813445484230815,0.8376733034840486
-2173.6,0.2819293029402049,9.0792027688745,0.9580477154506817
-2202.52,0.2723752890650809,6.113617843702078,0.7862982879133666
-2228.92,0.26365378262305916,6.245800354601867,0.7955880980048936
-2283.92,0.24548397753551365,8.042477193189873,0.9053898380059835
-2311.42,0.23639907499174095,10.009821052684137,1.0004263135905578
-2338.92,0.22731417244796825,6.650830187465933,0.8228758593379861
-2366.1,0.2183349851337959,10.122290069682652,1.0052787785228097
-2393.92,0.20914436736042286,8.143322317370103,0.9108016247578332
-2421.42,0.20005946481665016,6.650830187465933,0.8228758593379861
-2448.6,0.1910802775024777,13.267024315926038,1.12277352511831
-2476.1,0.181995374958705,8.972702777917807,0.9529232819214808
-2504.15,0.17272877436405676,5.147185403641517,0.7115698119898706
-2531.65,0.16364387182028406,5.982849049496401,0.7769080454966067
-2558.6,0.1547406673273869,8.295768100885548,0.9188566033239203
-2586.66,0.14547076313181373,8.092821215463646,0.9080999461759156
-2613.6,0.1365708622398415,14.454546338982976,1.1600044657356199
-2641.1,0.1274859596960688,16.259705477735668,1.2111126746803962
-2669.15,0.11821935910142056,11.044661672776616,1.043152416821609
-2696.11,0.10931285100759824,12.692348479768118,1.1035419875351113
-2750.56,0.09132474397092838,20.9116973393551,1.3203892846205942
-2778.6,0.08206144697720519,13.010042036862393,1.1142786998166117
-2806.1,0.07297654443343249,14.522012041218815,1.1620267925253445
-2833.61,0.06388833828873464,11.341149479459153,1.0546570745997919
-2861.65,0.054625041295011556,153.93804002589985,2.1873459527226475
-2889.15,0.04554013875123886,14.522012041218815,1.1620267925253445
-2916.65,0.03645523620746616,349.66711632617796,2.543654791961557
-2923.75,0.034109679550710315,22.902210444669592,1.3598774010121084
-2944.15,0.027370333663693347,134.78217882063606,2.1296324726777
-2970.56,0.018645523620746673,359.68094290949534,2.555917428064553
-2999.15,0.009200528576147948,674.2564692950754,2.8288251220743903
-3022.25,0.0015692104393789652,870.9201694097962,2.939978348378811
