-0.67496,0.41333,-0.58299,0.18362,4.184e+06
-0.70406,0.36957,-0.54921,0.25709,1.4452e+06
-0.51918,0.5641,-0.62857,0.13089,6.168e+05
-0.53623,0.29566,-0.55037,0.56757,2.3444e+06
-0.66908,0.11972,-0.62973,0.37608,5.188e+05
-0.50999,0.55803,-0.51309,0.40651,4.588e+05
-0.52605,0.42796,-0.64927,0.34435,4.02e+05
-0.62643,0.37442,-0.60774,0.3131,1.372e+06
-0.51474,0.39952,-0.50235,0.56839,5.376e+05
-0.3075,-0.10176,-0.66129,0.6766,7.016e+05
-0.62344,0.25257,-0.65587,0.34258,3.0988e+06
-0.69822,0.39566,-0.52475,0.28387,5.008e+05
-0.51454,0.52626,-0.49411,0.46276,2.6436e+06
-0.55357,0.31101,-0.72512,0.26653,1.085e+07
-0.52771,0.3101,-0.59391,0.52214,9.884e+05
-0.65322,0.4644,-0.47478,0.36362,1.338e+06
-0.70496,0.35872,-0.56568,0.23316,2.0472e+06
-0.6366,0.46673,-0.53463,0.3018,1.4968e+06
-0.52007,0.70307,-0.42333,0.23666,1.824e+06
-0.6425,0.32805,-0.60768,0.3321,5.248e+05
-0.54981,0.31273,-0.62845,0.45273,4.196e+05
-0.70386,0.41174,-0.53263,0.22662,1.0184e+06
-0.53887,0.4175,-0.62108,0.38676,3.6772e+06
-0.58209,0.63754,-0.40767,0.29752,6.076e+05
-0.6996,0.50305,-0.50081,0.08182,4.924e+05
-0.6693,0.29493,-0.66936,0.13045,1.3288e+06
-0.48651,0.25964,-0.55563,0.62223,1.2968e+06
-0.71102,0.32136,-0.57071,0.25587,7.6464e+06
-0.69477,0.50541,-0.50494,0.082973,4.432e+05
-0.58331,0.406,-0.64951,0.27029,3.1828e+06
-0.64017,0.3833,-0.59831,0.29204,4.7788e+06
-0.67353,0.23086,-0.6829,0.16345,5.6964e+06
-0.64842,0.56419,-0.36766,0.35508,4.7572e+06
-0.57916,0.20828,-0.73809,0.27645,1.688e+06
-0.64342,0.2507,-0.6848,0.23285,3.722e+06
-0.72289,0.26788,-0.61772,0.15525,1.3928e+06
-0.32588,0.10109,-0.43221,0.83473,2.6492e+06
-0.69564,0.48782,-0.52655,0.029173,1.0236e+06
-0.53954,0.41601,-0.53704,0.49741,1.0656e+06
-0.52006,0.337,-0.55116,0.55874,1.4168e+06
-0.75173,0.18747,-0.59975,0.20013,9.932e+05
-0.63998,0.40149,-0.58825,0.28845,1.3996e+06
-0.66077,0.37568,-0.5738,0.30495,8.9008e+06
-0.64498,0.38858,-0.59258,0.2861,8.304e+05
-0.21108,-0.024102,-0.82538,0.52308,3.3468e+06
0.66864,-0.70005,0.24507,0.052803,2.7836e+06
-0.52457,0.31748,-0.68087,0.40056,8.176e+05
-0.64661,0.55603,-0.41035,0.32301,3.644e+05
-0.62412,0.36977,-0.66121,0.19118,8.512e+05
-0.63406,0.49842,-0.48637,0.33614,7.84e+05
-0.62535,0.24249,-0.71269,0.20545,1.4908e+06
-0.67139,0.41035,-0.51738,0.33642,4.344e+05
-0.67285,0.29027,-0.6622,0.15655,1.1184e+06
-0.71529,0.3559,-0.54345,0.25759,5.468e+05
-0.62183,0.4272,-0.5996,0.26705,2.3652e+06
-0.64441,0.39809,-0.62793,0.17877,4.4132e+06
-0.45494,0.30799,-0.6511,0.52367,5.164e+05
-0.73101,0.32717,-0.58863,0.11001,1.0912e+06
-0.48087,0.59051,-0.36749,0.53387,3.812e+06
-0.79677,0.14894,-0.54343,0.2183,8.376e+05
-0.6175,0.36228,-0.68624,0.12854,1.7656e+06
-0.64605,0.41288,-0.61537,0.18298,8.5712e+06
-0.49783,0.51961,-0.59933,0.35067,7.928e+05
-0.72627,0.31265,-0.57907,0.19862,6.624e+05
-0.5549,0.58504,-0.55356,0.20829,1.678e+06
-0.61027,0.51268,-0.51975,0.30755,9.748e+05
-0.68362,0.38016,-0.60915,0.13066,3.848e+05
-0.62987,0.46165,-0.52675,0.33567,1.1446e+07
-0.62103,0.45485,-0.61836,0.15832,5.084e+05
-0.5962,0.58476,-0.47712,0.27377,8.388e+05
-0.67356,0.3407,-0.4627,0.46492,1.142e+06
-0.62488,0.37241,-0.65281,0.21138,1.0748e+06
-0.6099,0.55083,-0.39832,0.40738,4.7828e+06
-0.63228,0.45705,-0.60595,0.15545,4.816e+05
-0.59332,0.48565,-0.47729,0.42931,1.3649e+07
-0.56646,0.50968,-0.47874,0.43607,4.5564e+06
-0.53478,0.56987,-0.48119,0.39713,3.2192e+06
-0.59033,0.53265,-0.4417,0.41558,4.268e+05
-0.67727,0.45253,-0.52591,0.24481,2.4184e+06
-0.69904,0.32037,-0.63892,0.021948,1.1695e+07
-0.50477,0.53976,-0.47039,0.48229,1.7052e+06
-0.60175,0.5314,-0.50232,0.32122,6.212e+05
-0.80405,0.1689,-0.52998,0.21,4.244e+05
-0.69556,0.32858,-0.63721,0.046855,1.3248e+06
-0.69042,0.41628,-0.58509,0.087749,4.708e+05
-0.59449,0.48303,-0.57751,0.2824,7.248e+05
-0.70584,0.32979,-0.62174,0.080401,1.4608e+06
-0.65682,0.47139,-0.5208,0.27413,1.8156e+06
-0.54053,0.59323,-0.50031,0.32497,3.852e+05
-0.60364,0.56673,-0.42092,0.37048,7.4e+05
-0.77875,0.31069,-0.51676,0.17312,3.234e+06
-0.7038,0.35612,-0.5779,0.20947,5.07e+06
-0.69714,0.43167,-0.554,0.14399,8.55e+06
-0.59924,0.57383,-0.49144,0.2648,2.104e+06
-0.62307,0.44142,-0.41379,0.49569,1.3656e+06
-0.68791,0.27139,-0.63212,0.23143,2.4356e+06
-0.65611,0.51285,-0.46436,0.30147,2.7392e+06
-0.6266,0.52386,-0.50975,0.27036,1.3742e+07
-0.59903,0.50797,-0.5318,0.31674,6.88e+05
-0.54355,0.59985,-0.49638,0.3136,1.7728e+06
-0.62223,0.34425,-0.61655,0.33791,4.736e+05
-0.502,0.52696,-0.53983,0.42296,3.704e+05
-0.64051,0.39253,-0.62992,0.19712,1.8528e+06
-0.58364,0.48791,-0.47567,0.44164,8.904e+05
-0.70474,0.35764,-0.48816,0.3703,5.536e+05
-0.6788,0.32029,-0.6567,0.07344,6.556e+05
-0.67379,0.44412,-0.57188,0.14738,1.0597e+07
-0.53787,0.62762,-0.47018,0.30939,7.844e+05
-0.51203,0.63151,-0.45208,0.36694,1.3652e+06
-0.67175,0.37824,-0.58079,0.26146,7.772e+05
-0.59824,0.51378,-0.43421,0.43543,5.3644e+06
-0.35666,-0.31626,-0.62447,0.61872,5.352e+05
-0.67605,0.33333,-0.5666,0.33288,9.624e+05
-0.5603,0.072156,-0.75715,0.32799,4.588e+05
-0.59055,0.4086,-0.6394,0.27471,2.118e+06
-0.70122,0.45216,-0.49958,0.23293,7.676e+05
-0.74885,0.26583,-0.6019,0.079241,3.3768e+06
-0.60032,0.32948,-0.60111,0.41198,5.368e+05
-0.57382,0.30471,-0.70263,0.29017,5.068e+05
-0.51823,0.28097,-0.68853,0.42241,2.06e+06
-0.75483,0.31173,-0.57672,0.021049,4.344e+05
-0.68682,0.39669,-0.56891,0.21737,3.7696e+06
-0.72234,0.29679,-0.57915,0.23393,5.144e+05
-0.67262,0.39005,-0.59362,0.20752,4.984e+05
-0.72625,0.37613,-0.57381,0.042827,4.556e+05
-0.58683,0.4176,-0.43918,0.53699,8.108e+05
-0.64385,0.40107,-0.42756,0.49173,1.8392e+06
-0.69463,0.39224,-0.59315,0.10867,2.2368e+06
-0.58598,0.40185,-0.60319,0.36236,6.52e+05
0.65776,-0.63299,0.36326,0.18635,9.7e+05
-0.65365,0.53009,-0.47017,0.26586,1.3916e+06
-0.61133,0.41089,-0.67182,0.078106,4.76e+05
-0.61958,0.54348,-0.45947,0.33111,3.6104e+06
-0.55988,0.48644,-0.49597,0.45158,7.108e+05
-0.62753,0.50587,-0.49035,0.33146,5.112e+06
-0.56389,0.37176,-0.53809,0.50427,6.744e+05
-0.6405,0.55253,-0.35349,0.3994,2.8868e+06
-0.55621,0.4927,-0.54434,0.38933,4.508e+06
-0.57708,0.59764,-0.48196,0.27842,4.7251e+06
-0.62975,0.39248,-0.65417,0.14643,5.556e+05
-0.68265,0.32313,-0.56963,0.32419,4.552e+05
-0.71805,0.41182,-0.54621,0.1283,4.3776e+06
-0.63646,0.44018,-0.59496,0.21724,9.5032e+06
-0.66346,0.27947,-0.66025,0.214,3.944e+05
-0.6284,0.50675,-0.52549,0.26867,2.0392e+07
-0.64034,0.55469,-0.47022,0.24734,1.2224e+06
-0.46001,0.028887,-0.68339,0.56616,1.2088e+06
0.60174,-0.67753,0.37977,0.18612,1.9192e+06
-0.65596,0.51288,-0.49767,0.2429,1.0565e+07
-0.61086,0.5024,-0.47259,0.38872,5.264e+05
-0.5036,0.63152,-0.5151,0.28678,3.608e+05
-0.55957,0.54246,-0.42951,0.45622,4.1908e+06
-0.68846,0.41307,-0.55974,0.20515,3.2867e+06
