z,zrel,A,log10A
-1488.85,0.517390599675851,8.88671374840426,0.948741191252927
-1492.15,0.516320907617504,6.31774996508344,0.8005624340203326
-1495.45,0.5152512155591572,4.759860419234539,0.6775942174169164
-1500.95,0.5134683954619125,5.80347566406619,0.763688167637282
-1503.7,0.5125769854132901,5.212100151403879,0.7170127521641413
-1506.45,0.5116855753646677,5.12450001211146,0.7096514984938923
-1511.95,0.509902755267423,6.65669388337988,0.8232585858211754
-1517.45,0.5081199351701783,4.77145856258847,0.6786511565781521
-1521.85,0.5066936790923825,5.977842100876109,0.7765444393710665
-1526.25,0.5052674230145867,5.32958309620959,0.7266932379014133
-1530.65,0.5038411669367908,6.437857223746709,0.8087413408450081
-1537.8,0.5015235008103728,5.439467764148809,0.7355564073449805
-1543.85,0.4995623987034036,5.50785441278539,0.7409824521804613
-1553.2,0.49653160453808753,7.00075207601156,0.8451446978595402
-1557.6,0.49510534846029175,5.31241001865168,0.7252915870613794
-1560.35,0.4942139384116694,5.41042689152542,0.7332315330029872
-1563.1,0.493322528363047,7.660471622748829,0.8842555081250556
-1568.6,0.4915397082658023,5.86804632496894,0.7684935336986772
-1574.1,0.48975688816855756,5.349655927999999,0.7283258505490325
-1583.45,0.4867260940032415,8.61616903017858,0.9353142102706318
-1594.45,0.48316045380875206,6.545282678171889,0.8159284076353098
-1597.75,0.4820907617504052,7.931717473246329,0.8993672362953227
-1601.6,0.4808427876823339,6.414175188844619,0.8071408175365242
-1607.1,0.4790599675850892,4.17311371110124,0.6204602187474079
-1616.45,0.47602917341977313,3.8639539419214004,0.587031941012452
-1625.25,0.47317666126418156,4.89583946186441,0.6898271685391577
-1626.9,0.47264181523500803,4.15338655473214,0.6184023526785438
-1634.6,0.4701458670988655,5.1854164150715,0.7147836381611419
-1640.1,0.4683630470016208,3.55972470106708,0.551416412177772
-1649.45,0.46533225283630464,3.2513505513439,0.5120637964130161
-1659.9,0.46194489465153965,4.91213994076763,0.6912707308198901
-1682.45,0.45463533225283626,3.4219442338461494,0.5342729277269294
-1690.7,0.45196110210696916,3.40620440923296,0.5322707067910495
-1696.1,0.45021069692058346,3.4904079868695,0.5428761937472095
-1707.56,0.4464959481361427,2.9568633887706595,0.4708312599763711
-1720.21,0.4423954619124797,2.95425107691799,0.47044740251495043
-1727.91,0.43989951377633707,3.33538628391922,0.5231461384803543
-1742.76,0.4350858995137763,3.79342210262045,0.5790311703166691
-1749.0,0.433063209076175,3.4200103096516696,0.5340274152427087
-1759.81,0.42955915721231763,2.48569471706485,0.39544778929538626
-1763.66,0.4283111831442463,3.25458086399417,0.5124950665831299
-1770.9,0.42596434359805513,4.318790106027669,0.6353620977708081
-1776.86,0.4240324149108591,3.22034355021459,0.5079022052373358
-1781.81,0.4224278768233387,3.19633227889519,0.5046519206386898
-1789.05,0.4200810372771475,4.18413702390244,0.621605898552884
-1792.9,0.4188330632090761,3.89657020106478,0.590682504945898
-1796.66,0.41761426256077794,2.4543736370190197,0.38994067743892613
-1801.25,0.4161264181523501,2.6171837076111095,0.41783420808184407
-1806.56,0.4144051863857374,2.99390560308933,0.4762381030532251
-1814.81,0.4117309562398703,3.11690188988053,0.49372313228836046
-1825.9,0.4081361426256077,2.38662497732074,0.3777841814383239
-1835.16,0.4051345218800648,3.03403105771044,0.4820200221076757
-1846.16,0.40156888168557536,3.2818464172123893,0.5161182532198604
-1857.16,0.3980032414910859,3.65675334979593,0.5630956679029553
-1860.1,0.39705024311183146,3.07952001652402,0.4884830312993618
-1861.01,0.3967552674230146,3.6817528653465397,0.5660546334840205
-1864.31,0.39568557536466775,3.59550696342906,0.5557601341895679
-1864.31,0.39568557536466775,4.5165456246779,0.6548064016924903
-1867.8,0.39455429497568884,3.9068583144295195,0.591827661448181
-1871.46,0.3933679092382496,3.18466573948864,0.5030638557879533
-1873.3,0.3927714748784441,3.13475101954332,0.49620305230149775
-1875.5,0.3920583468395462,3.04509011765091,0.4836001498488217
-1883.01,0.38962398703403567,3.5466641264423098,0.5498200621850955
-1883.56,0.3894457050243112,3.98185396748038,0.6000853284486976
-1888.51,0.38784116693679094,3.55807478889764,0.5512150724899494
-1888.7,0.38777957860615886,5.2549403149572695,0.7205677877226031
-1892.91,0.38641491085899515,3.3478215856291897,0.5247623052228432
-1901.9,0.3835008103727714,2.8899371713226194,0.4608884010802514
-1903.91,0.3828492706645057,3.1324699502836895,0.4958869135086226
-1913.81,0.3796401944894652,3.1172420589707994,0.4937705272667815
-1919.86,0.377679092382496,2.81246718129771,0.44908746336316413
-1938.2,0.3717341977309562,3.9379118760633895,0.5952659931206319
-1939.11,0.3714392220421394,3.46077169968848,0.5391729506851162
-1946.26,0.36912155591572127,4.25960218101029,0.6293690407319213
-1950.3,0.3678119935170179,4.41479277363552,0.644910323003336
-1956.71,0.3657341977309563,3.27443467844137,0.5151363311290212
-1957.45,0.3654943273905996,3.43450968473338,0.5358647453507799
-1966.61,0.36252512155591576,4.76478877209543,0.6780436526875238
-1972.85,0.3605024311183145,6.50345830532787,0.8131443602606279
-1973.67,0.36023662884927066,4.44477380460938,0.6478496645391807
-1973.76,0.3602074554294976,4.85689928173178,0.6863590975348752
-1976.51,0.35931604538087525,3.4169458088122595,0.5336380911427987
-1988.25,0.3555105348460291,3.88082885972108,0.5889244912539098
-1990.72,0.354709886547812,4.802850109101359,0.6814990330670382
-1990.81,0.35468071312803895,4.91878931309013,0.691858220786216
-1994.2,0.35358184764991896,4.73661053876698,0.6754676769344351
-2001.9,0.35108589951377633,4.76912999927673,0.6784391608064921
-2009.05,0.3487682333873582,4.72942360434468,0.6748082145843209
-2010.15,0.34841166936790924,4.3908488447747,0.6425484867490753
-2013.36,0.34737115072933555,2.6506107175449096,0.42334594967338346
-2013.45,0.3473419773095624,3.97376559838028,0.5992022456795922
-2015.75,0.34659643435980547,4.215645994239419,0.624864134177114
-2018.95,0.34555915721231767,4.28001657277547,0.6314454506606024
-2025.0,0.34359805510534847,4.498549231189299,0.6530724776699057
-2039.95,0.33875202593192866,7.51354310765697,0.8758447824419873
-2056.81,0.33328687196110207,6.69280008652694,0.8256078528512713
-2067.45,0.3298379254457051,6.63995340182327,0.8221650315665067
-2070.56,0.32882982171799024,4.74557956496882,0.6762892592285167
-2083.76,0.3245510534846029,4.08058971152074,0.6107229302351161
-2089.45,0.3227066450567262,4.24941611083789,0.6283292601063437
-2093.66,0.3213419773095625,4.07238975418944,0.6098493361247449
-2096.41,0.3204505672609401,5.01794229188312,0.7005256624666678
-2109.15,0.316320907617504,4.24130954364487,0.6274999697459837
-2109.25,0.31628849270664505,4.03347092294372,0.6056789304867157
-2123.55,0.31165316045380864,5.76363416678487,0.7606964071890078
-2129.05,0.3098703403565639,4.161942151547299,0.6192960394896415
-2133.9,0.3082982171799027,4.071669235198559,0.6097724905559517
-2150.5,0.3029173419773096,5.326170482875959,0.7264150634524011
-2162.05,0.29917341977309553,3.7036540977794794,0.5686304190356853
-2170.75,0.296353322528363,4.71774855577319,0.6737347903541073
-2172.95,0.2956401944894652,4.67715623025381,0.6699818768154815
-2177.9,0.29403565640194484,5.99681929633987,0.777920962330384
-2199.45,0.28705024311183147,4.941246135288159,0.6938364876750982
-2221.45,0.27991896272285255,5.63008137053892,0.7505146716756214
-2231.35,0.27670988654781203,4.60802838372549,0.6635151455144159
-2298.45,0.2549594813614263,6.876653869653179,0.8373771650599583
-2339.7,0.24158833063209084,6.20169616833773,0.7925104855958278
-2352.35,0.23748784440842796,4.47618944264561,0.650908458587901
-2396.35,0.22322528363047,6.29115073589404,0.7987300910000984
-2415.41,0.21704700162074564,4.47514658694779,0.6508072655424079
-2419.26,0.2157990275526741,5.76868343463475,0.7610767070351911
-2423.66,0.21437277147487854,4.23258278545966,0.6266054612680853
-2434.66,0.21080713128038897,4.77546107824224,0.6790153097562251
-2441.81,0.20848946515397082,3.1414144692862296,0.49712523975697276
-2462.16,0.20189303079416532,4.96950424105378,0.696313065571602
-2462.71,0.20171474878444084,6.11692571472973,0.7865332063636091
-2465.46,0.20082333873581848,5.460345866385559,0.7372201524310064
-2470.96,0.19904051863857375,2.96852211389076,0.47254028853408636
-2521.56,0.18263857374392223,5.60391306080587,0.7484913890146733
-2521.65,0.18260940032414907,6.87360979282371,0.8371848740866974
-2529.81,0.17996434359805513,7.026152768421049,0.846717588348262
-2536.41,0.17782495948136146,4.197098036070649,0.6229491136068329
-2562.81,0.16926742301458675,6.53329233073654,0.8151320910361897
-2579.86,0.16374068071312797,5.07613884199773,0.7055334923605763
-2584.45,0.16225283630470022,4.678022549443879,0.6700623109052514
-2587.2,0.16136142625607786,4.62112613964671,0.6647478233130869
-2589.4,0.16064829821717985,4.72248541445663,0.6741706252639013
-2591.05,0.16011345218800643,7.58717279149607,0.8800799748692264
-2593.8,0.15922204213938407,7.48135722459807,0.8739803922073026
-2598.2,0.1577957860615884,6.99559183945086,0.8448244624639676
-2606.45,0.1551215559157213,9.992084925854709,0.9996561165863884
-2610.85,0.15369529983792551,4.93935520907195,0.6936702591627253
-2621.85,0.15012965964343605,8.59046857651516,0.9340168535454114
-2632.85,0.1465640194489466,8.5494976886894,0.9319405992382529
-2643.3,0.1431766612641815,11.0343085502326,1.0427451238839887
-2654.85,0.13943273905996767,8.540113789483389,0.9314636573184555
-2663.65,0.136580226904376,9.94537502626931,0.9976211644105254
-2668.05,0.1351539708265802,7.636474052691679,0.8828928804442316
-2671.35,0.13408427876823337,8.26421234363957,0.917201467573297
-2680.05,0.13126418152350072,11.728176587848099,1.0692304963958452
-2685.65,0.12944894651539707,7.8776215197411,0.8963951112996641
-2692.8,0.12713128038897892,5.96071474246032,0.7752983386153001
-2701.05,0.12445705024311182,5.19540674310748,0.7156195536972811
-2716.9,0.11931928687196103,5.94468063665804,0.7741285281788204
-2727.45,0.11589951377633723,10.943097687381,1.039140276120675
-2732.4,0.11429497568881686,7.451401232066119,0.8722379492760901
-2743.4,0.1107293354943274,6.12943243472803,0.7874202621403584
-2760.45,0.10520259319286873,8.458181889833638,0.9272770202412071
-2771.45,0.10163695299837927,7.55824244625625,0.8784208186980218
-2782.9,0.09792544570502426,8.25669734912656,0.9168063657375832
-2793.45,0.09450567260940035,8.81832248165681,0.9453859767133953
-2804.26,0.09100162074554285,7.50517908292283,0.8753610595103059
-2826.81,0.08369205834683957,6.7526052706713795,0.8294713634059998
-2837.81,0.08012641815235011,11.506551050980399,1.0609451686351994
-2840.29,0.07932252836304698,14.638988556842099,1.1655110713018266
-2848.81,0.07656077795786065,11.8259848954082,1.0728373199662273
-2854.31,0.07477795786061592,11.6022541838308,1.064542375820931
-2870.81,0.06942949756888173,24.4118589748344,1.3876008524107173
-2870.81,0.06942949756888173,28.5294108849206,1.4552928038312882
-2880.35,0.0663371150729336,15.595544454632599,1.19300054097294
-2882.36,0.06568557536466768,16.229806895515697,1.2103133525612364
-2882.36,0.06568557536466768,16.2993639,1.2121706559309249
-2893.91,0.06194165316045386,11.2076936286154,1.0495162506484965
-2893.91,0.06194165316045386,14.4653744710317,1.1603296808873989
-2896.66,0.06105024311183149,32.9161739171171,1.5174093483126454
-2896.66,0.06105024311183149,25.622108728873197,1.4086148698125063
-2898.86,0.06033711507293349,9.83125729767933,0.9926090623414944
-2905.46,0.05819773095623981,13.142237885507198,1.1186693240193173
-2905.46,0.05819773095623981,9.3463594890625,0.9706424812799497
-2906.01,0.05801944894651534,35.771148094782596,1.5535328792942615
-2906.01,0.05801944894651534,27.9444511734266,1.4462955845300973
-2911.51,0.05623662884927061,31.5388058196581,1.4988452452468046
-2911.51,0.05623662884927061,53.20889213943659,1.7259842165879764
-2915.91,0.054810372771474936,10.9484452205189,1.0393524497613862
-2920.86,0.05320583468395457,92.2047580904762,1.964753332757753
-2920.86,0.05320583468395457,81.48212998936168,1.9110623731820247
-2921.41,0.053027552674230205,44.2062918156626,1.645484086235015
-2921.41,0.053027552674230205,54.9018379402778,1.7395868835021837
-2921.5,0.05299837925445705,65.09719736849318,1.8135622912778815
-2923.61,0.0523144246353322,71.2447456081633,1.8527528400836795
-2923.61,0.0523144246353322,111.559683,2.047507271535691
-2930.21,0.050175040518638525,29.399347370093498,1.4683376897076323
-2930.21,0.050175040518638525,35.6698146053763,1.5523008520893693
-2936.89,0.04800972447325769,15.7702864279707,1.1978395812780136
-2962.74,0.039630470016207564,207.048454995556,2.3160719941264527
-2999.04,0.02786385737439223,934.942422,2.970784865869685
