z,zrel,lam1,lam2,lam3
1785.13,0.4213517017828201,0.764828,0.188979,0.046194
1793.2,0.4187358184764992,0.679781,0.265575,0.054644
1797.05,0.4174878444084279,0.751155,0.209325,0.039521
1799.98,0.41653808752025934,0.758145,0.210144,0.031711
1801.25,0.4161264181523501,0.800242,0.157776,0.041982
1809.88,0.4133290113452187,0.785491,0.178078,0.036432
1818.13,0.4106547811993516,0.772197,0.181948,0.045855
1830.05,0.4067909238249595,0.745262,0.216264,0.038474
1838.48,0.4040583468395462,0.676802,0.283605,0.039593
1845.63,0.40174068071312796,0.75255,0.202345,0.045105
1849.48,0.40049270664505676,0.722118,0.234871,0.043012
1860.1,0.39705024311183146,0.765348,0.201588,0.033064
1860.48,0.3969270664505673,0.708233,0.258083,0.033684
1864.33,0.395679092382496,0.724451,0.239917,0.035632
1867.63,0.39460940032414904,0.722854,0.229717,0.047429
1867.8,0.39455429497568884,0.79136,0.178366,0.030274
1873.3,0.3927714748784441,0.777052,0.181035,0.041913
1874.78,0.392291734197731,0.803347,0.168583,0.02807
1875.5,0.3920583468395462,0.693882,0.25068,0.055439
1886.33,0.38854781199351707,0.727934,0.237732,0.034334
1886.88,0.3883695299837925,0.711017,0.248288,0.040695
1888.7,0.38777957860615886,0.778701,0.195576,0.025723
1891.83,0.38676499189627234,0.763222,0.204325,0.032453
1896.23,0.38533873581847644,0.735404,0.23543,0.029166
1901.9,0.3835008103727714,0.771707,0.199403,0.02889
1907.23,0.381773095623987,0.774905,0.195869,0.029225
1917.13,0.37856401944894646,0.729958,0.237398,0.032644
1923.18,0.37660291734197726,0.762838,0.202152,0.035009
1933.63,0.3732155591572123,0.712757,0.245215,0.042028
1938.2,0.3717341977309562,0.7498,0.215927,0.034273
1942.43,0.3703630470016207,0.748064,0.221422,0.030513
1949.58,0.36804538087520267,0.764127,0.204394,0.031479
1950.3,0.3678119935170179,0.737475,0.225737,0.036788
1956.0,0.3659643435980551,0.689516,0.276825,0.033658
1957.45,0.3654943273905996,0.749401,0.214632,0.035967
1960.03,0.36465802269043757,0.77936,0.184167,0.036473
1969.93,0.36144894651539705,0.76369,0.211173,0.025137
1972.85,0.3605024311183145,0.708976,0.247337,0.043687
1976.16,0.35942949756888165,0.75827,0.209193,0.032537
1977.08,0.3591312803889789,0.708055,0.254975,0.03697
1979.83,0.35823987034035654,0.780337,0.185288,0.034375
1983.13,0.3571701782820097,0.764917,0.20737,0.027713
1988.25,0.3555105348460291,0.788344,0.187402,0.024253
1993.21,0.353902755267423,0.786232,0.188286,0.025482
1994.13,0.35360453808752024,0.753337,0.217824,0.028839
1998.35,0.35223662884927065,0.69062,0.268696,0.040684
2006.05,0.349740680713128,0.76711,0.208162,0.024728
2006.4,0.3496272285251215,0.743541,0.225616,0.030842
2013.2,0.3474230145867099,0.771882,0.201909,0.026209
2014.3,0.34706645056726093,0.710082,0.260324,0.029594
2015.75,0.34659643435980547,0.775608,0.196616,0.027775
2016.68,0.34629497568881684,0.816291,0.149773,0.033936
2017.6,0.3459967585089141,0.729442,0.232819,0.037739
2023.1,0.34421393841166936,0.765247,0.203899,0.030854
2029.15,0.34225283630470016,0.74077,0.22908,0.030149
2039.05,0.33904376012965964,0.766944,0.207422,0.025634
2039.95,0.33875202593192866,0.699241,0.268821,0.031938
2050.05,0.33547811993517007,0.772771,0.199505,0.027724
2060.13,0.33221069692058347,0.789101,0.184316,0.026583
2067.45,0.3298379254457051,0.759162,0.206645,0.034193
2073.88,0.32775364667747164,0.753928,0.217378,0.028694
2087.08,0.3234748784440843,0.801313,0.169297,0.02939
2089.45,0.3227066450567262,0.741912,0.217364,0.040723
2096.98,0.3202658022690438,0.746432,0.225041,0.028527
2096.98,0.3202658022690438,0.746432,0.225041,0.028527
2099.73,0.3193743922204214,0.766706,0.20797,0.025324
2103.4,0.3181847649918963,0.767035,0.206673,0.026292
2107.8,0.3167585089141004,0.804816,0.167435,0.027749
2109.25,0.31628849270664505,0.822417,0.155384,0.022199
2113.3,0.31497568881685567,0.786602,0.191165,0.022233
2117.7,0.31354943273906,0.731751,0.240728,0.027521
2121.0,0.31247974068071316,0.78748,0.183726,0.028793
2123.55,0.31165316045380864,0.791502,0.183497,0.025
2127.6,0.3103403565640195,0.773333,0.199948,0.026719
2129.05,0.3098703403565639,0.789617,0.185938,0.024445
2138.05,0.3069529983792544,0.761415,0.219992,0.018593
2144.65,0.3048136142625607,0.751914,0.22264,0.025445
2149.05,0.3033873581847649,0.789644,0.185144,0.025213
2150.5,0.3029173419773096,0.769537,0.197257,0.033206
2156.75,0.3008914100486224,0.794059,0.182054,0.023887
