z,zrel,T
548.11,0.8223306320907617,-31.521
549.89,0.8217536466774716,-31.521
549.9,0.8217504051863858,-31.521
553.31,0.820645056726094,-31.53
555.89,0.819808752025932,-31.521
557.82,0.8191831442463533,-31.53
559.76,0.8185542949756888,-31.53
561.69,0.8179286871961102,-31.53
563.63,0.8172998379254457,-31.53
565.56,0.8166742301458672,-31.53
567.5,0.8160453808752026,-31.53
569.43,0.815419773095624,-31.53
571.37,0.8147909238249595,-31.53
573.3,0.8141653160453809,-31.53
574.98,0.8136207455429497,-31.54
574.98,0.8136207455429497,-31.54
578.08,0.8126158833063208,-31.54
580.02,0.8119870340356564,-31.54
581.95,0.8113614262560778,-31.54
584.53,0.8105251215559157,-31.54
586.47,0.8098962722852512,-31.54
588.4,0.8092706645056726,-31.54
590.34,0.8086418152350081,-31.55
592.27,0.8080162074554296,-31.55
594.2,0.8073905996758509,-31.55
596.14,0.8067617504051864,-31.55
598.08,0.8061329011345219,-31.55
600.01,0.8055072933549433,-31.55
601.96,0.8048752025931929,-31.559
603.89,0.8042495948136142,-31.559
605.83,0.8036207455429497,-31.559
607.76,0.8029951377633712,-31.559
609.7,0.8023662884927066,-31.559
611.63,0.801740680713128,-31.569
613.57,0.8011118314424635,-31.559
615.5,0.8004862236628849,-31.569
617.44,0.7998573743922204,-31.569
619.37,0.7992317666126418,-31.569
621.31,0.7986029173419773,-31.569
623.24,0.7979773095623988,-31.569
625.01,0.7974035656401945,-31.579
627.01,0.7967552674230146,-31.579
628.94,0.796129659643436,-31.579
630.88,0.7955008103727714,-31.579
632.81,0.7948752025931929,-31.579
634.74,0.7942495948136142,-31.579
636.67,0.7936239870340357,-31.588
638.6,0.792998379254457,-31.588
640.53,0.7923727714748785,-31.588
642.46,0.7917471636952998,-31.588
644.39,0.7911215559157212,-31.588
646.32,0.7904959481361427,-31.598
648.25,0.789870340356564,-31.598
649.97,0.7893128038897893,-31.598
649.97,0.7893128038897893,-31.598
652.96,0.7883435980551053,-31.598
654.86,0.7877277147487844,-31.598
656.76,0.7871118314424635,-31.608
658.66,0.7864959481361427,-31.608
660.58,0.7858735818476499,-31.608
662.51,0.7852479740680713,-31.608
664.45,0.7846191247974068,-31.617
666.38,0.7839935170178283,-31.617
668.33,0.7833614262560777,-31.617
670.27,0.7827325769854133,-31.617
672.21,0.7821037277147488,-31.617
674.15,0.7814748784440843,-31.617
675.03,0.7811896272285251,-31.627
676.55,0.7806969205834684,-31.627
678.5,0.780064829821718,-31.627
680.43,0.7794392220421393,-31.627
682.37,0.7788103727714749,-31.627
684.31,0.7781815235008104,-31.627
686.25,0.7775526742301458,-31.637
688.19,0.7769238249594813,-31.637
690.13,0.7762949756888169,-31.637
692.07,0.7756661264181524,-31.647
694.01,0.7750372771474878,-31.637
695.95,0.7744084278768233,-31.647
697.89,0.7737795786061589,-31.647
699.83,0.7731507293354943,-31.656
699.99,0.7730988654781199,-31.647
703.16,0.7720713128038899,-31.656
705.1,0.7714424635332253,-31.656
707.04,0.7708136142625608,-31.656
709.62,0.7699773095623987,-31.666
711.57,0.7693452188006483,-31.666
713.5,0.7687196110210697,-31.666
715.44,0.7680907617504051,-31.666
717.38,0.7674619124797407,-31.666
719.32,0.7668330632090762,-31.676
721.26,0.7662042139384116,-31.676
723.2,0.7655753646677471,-31.676
724.98,0.764998379254457,-31.676
725.0,0.7649918962722853,-31.676
728.27,0.7639319286871962,-31.685
730.21,0.7633030794165316,-31.685
732.15,0.7626742301458671,-31.685
734.09,0.7620453808752026,-31.685
736.03,0.761416531604538,-31.695
737.97,0.7607876823338735,-31.695
739.9,0.760162074554295,-31.695
741.84,0.7595332252836304,-31.695
743.78,0.758904376012966,-31.705
745.72,0.7582755267423015,-31.705
747.66,0.7576466774716369,-31.705
749.6,0.7570178282009724,-31.705
749.97,0.7568978930307941,-31.715
752.51,0.7560745542949757,-31.715
754.45,0.7554457050243112,-31.715
756.39,0.7548168557536467,-31.715
758.33,0.7541880064829821,-31.715
760.27,0.7535591572123177,-31.724
762.21,0.7529303079416532,-31.724
764.15,0.7523014586709886,-31.734
766.08,0.7516758508914101,-31.734
768.02,0.7510470016207456,-31.734
769.96,0.750418152350081,-31.734
771.9,0.7497893030794165,-31.744
773.84,0.749160453808752,-31.734
774.98,0.7487909238249595,-31.744
777.26,0.7480518638573743,-31.744
779.21,0.747419773095624,-31.753
781.14,0.7467941653160454,-31.753
783.08,0.7461653160453809,-31.753
785.02,0.7455364667747164,-31.753
786.96,0.7449076175040519,-31.763
788.9,0.7442787682333873,-31.763
790.84,0.7436499189627228,-31.763
792.78,0.7430210696920583,-31.763
794.72,0.7423922204213939,-31.773
796.66,0.7417633711507293,-31.773
798.6,0.7411345218800649,-31.773
800.04,0.7406677471636953,-31.783
801.93,0.7400551053484603,-31.783
803.87,0.7394262560777958,-31.783
805.81,0.7387974068071312,-31.783
807.75,0.7381685575364667,-31.783
809.69,0.7375397082658022,-31.792
811.62,0.7369141004862236,-31.792
813.56,0.7362852512155591,-31.792
815.5,0.7356564019448947,-31.792
817.44,0.7350275526742301,-31.802
819.38,0.7343987034035657,-31.802
821.31,0.7337730956239871,-31.802
823.25,0.7331442463533225,-31.812
825.1,0.7325445705024312,-31.812
826.77,0.732003241491086,-31.812
828.71,0.7313743922204214,-31.812
830.64,0.7307487844408428,-31.822
832.58,0.7301199351701783,-31.822
834.52,0.7294910858995138,-31.822
836.46,0.7288622366288493,-31.822
838.4,0.7282333873581848,-31.831
840.34,0.7276045380875202,-31.831
842.27,0.7269789303079417,-31.831
844.21,0.7263500810372772,-31.841
846.15,0.7257212317666126,-31.841
848.09,0.7250923824959481,-31.841
849.92,0.7244991896272286,-31.851
850.99,0.7241523500810373,-31.851
854.19,0.7231150729335494,-31.851
856.13,0.722486223662885,-31.861
858.07,0.7218573743922204,-31.861
860.0,0.7212317666126418,-31.861
861.94,0.7206029173419772,-31.87
863.88,0.7199740680713128,-31.87
865.8,0.7193517017828202,-31.87
867.7,0.7187358184764991,-31.87
869.61,0.7181166936790924,-31.88
871.51,0.7175008103727715,-31.88
873.42,0.7168816855753647,-31.88
874.96,0.7163824959481362,-31.88
876.31,0.7159448946515397,-31.88
878.24,0.7153192868719611,-31.89
880.17,0.7146936790923826,-31.89
882.1,0.7140680713128038,-31.89
884.03,0.7134424635332253,-31.899
885.96,0.7128168557536467,-31.899
887.89,0.7121912479740681,-31.899
889.82,0.7115656401944894,-31.899
891.75,0.7109400324149109,-31.909
893.68,0.7103144246353323,-31.909
895.61,0.7096888168557536,-31.919
897.54,0.709063209076175,-31.909
899.47,0.7084376012965965,-31.919
899.94,0.7082852512155591,-31.919
902.01,0.707614262560778,-31.919
904.58,0.7067811993517017,-31.929
906.52,0.7061523500810373,-31.929
908.44,0.7055299837925446,-31.929
910.37,0.704904376012966,-31.938
912.3,0.7042787682333873,-31.938
914.23,0.7036531604538088,-31.938
916.16,0.7030275526742302,-31.948
918.09,0.7024019448946515,-31.948
920.02,0.7017763371150729,-31.948
921.95,0.7011507293354944,-31.958
923.88,0.7005251215559157,-31.958
925.05,0.7001458670988655,-31.958
927.11,0.6994781199351702,-31.958
929.04,0.6988525121555915,-31.968
930.97,0.698226904376013,-31.968
932.9,0.6976012965964344,-31.968
934.83,0.6969756888168557,-31.968
936.77,0.6963468395461913,-31.978
939.34,0.6955137763371151,-31.978
941.27,0.6948881685575365,-31.987
943.2,0.6942625607779578,-31.978
945.13,0.6936369529983792,-31.987
947.06,0.6930113452188007,-31.987
948.99,0.692385737439222,-31.997
950.07,0.6920356564019449,-31.997
952.44,0.6912674230145868,-31.997
954.37,0.6906418152350081,-31.997
956.3,0.6900162074554295,-32.007
958.23,0.6893905996758509,-32.007
960.16,0.6887649918962723,-32.007
962.09,0.6881393841166936,-32.017
964.02,0.6875137763371151,-32.017
965.95,0.6868881685575364,-32.017
967.88,0.6862625607779579,-32.017
969.81,0.6856369529983792,-32.026
971.74,0.6850113452188007,-32.036
973.67,0.684385737439222,-32.026
975.61,0.6837568881685575,-32.036
975.64,0.6837471636952999,-32.036
978.44,0.682839546191248,-32.036
980.37,0.6822139384116694,-32.046
982.3,0.6815883306320908,-32.046
984.23,0.6809627228525121,-32.046
986.16,0.6803371150729336,-32.046
988.09,0.6797115072933549,-32.056
990.02,0.6790858995137763,-32.056
991.95,0.6784602917341978,-32.056
993.88,0.6778346839546191,-32.065
995.81,0.6772090761750406,-32.065
997.74,0.6765834683954619,-32.065
999.67,0.6759578606158834,-32.065
1000.08,0.6758249594813615,-32.075
1002.82,0.674936790923825,-32.075
1004.75,0.6743111831442463,-32.075
1006.68,0.6736855753646678,-32.085
1008.61,0.6730599675850891,-32.085
1010.54,0.6724343598055105,-32.085
1012.47,0.6718087520259319,-32.095
1014.4,0.6711831442463534,-32.085
1016.33,0.6705575364667746,-32.095
1018.26,0.6699319286871961,-32.095
1020.19,0.6693063209076175,-32.105
1022.12,0.6686807131280389,-32.105
1024.05,0.6680551053484602,-32.114
1025.1,0.6677147487844408,-32.105
1027.66,0.6668849270664505,-32.114
1029.59,0.666259319286872,-32.114
1031.52,0.6656337115072933,-32.114
1033.45,0.6650081037277147,-32.114
1035.38,0.6643824959481361,-32.124
1037.31,0.6637568881685576,-32.124
1039.24,0.663131280388979,-32.124
1041.17,0.6625056726094003,-32.134
1043.1,0.6618800648298218,-32.134
1045.03,0.6612544570502431,-32.134
1046.96,0.6606288492706645,-32.134
1048.89,0.6600032414910859,-32.144
1050.11,0.6596077795786062,-32.144
1051.03,0.6593095623987034,-32.144
1053.61,0.6584732576985414,-32.144
1055.54,0.6578476499189627,-32.153
1057.47,0.6572220421393842,-32.153
1059.4,0.6565964343598054,-32.153
1061.97,0.6557633711507294,-32.163
1063.9,0.6551377633711507,-32.163
1065.83,0.6545121555915722,-32.163
1067.75,0.6538897893030794,-32.163
1069.68,0.6532641815235007,-32.173
1071.6,0.6526418152350082,-32.173
1073.53,0.6520162074554294,-32.173
1075.17,0.651484602917342,-32.183
1076.83,0.6509465153970827,-32.183
1078.72,0.6503338735818476,-32.183
1080.62,0.6497179902755268,-32.183
1082.51,0.6491053484602918,-32.193
1084.4,0.6484927066450568,-32.193
1086.29,0.6478800648298217,-32.193
1088.19,0.6472641815235007,-32.202
1090.08,0.6466515397082658,-32.193
1091.97,0.6460388978930307,-32.202
1093.87,0.6454230145867099,-32.202
1095.77,0.6448071312803889,-32.202
1097.67,0.6441912479740681,-32.212
1099.58,0.6435721231766613,-32.212
1100.28,0.6433452188006483,-32.212
1102.77,0.6425380875202593,-32.212
1104.7,0.6419124797406808,-32.212
1106.63,0.641286871961102,-32.212
1108.57,0.6406580226904377,-32.222
1110.5,0.6400324149108589,-32.222
1112.43,0.6394068071312804,-32.232
1114.37,0.6387779578606159,-32.232
1116.3,0.6381523500810373,-32.232
1118.23,0.6375267423014587,-32.232
1120.17,0.6368978930307941,-32.232
1122.1,0.6362722852512156,-32.242
1124.03,0.635646677471637,-32.242
1125.21,0.6352641815235007,-32.242
1127.38,0.6345607779578606,-32.242
1129.32,0.6339319286871961,-32.242
1131.25,0.6333063209076175,-32.251
1133.19,0.632677471636953,-32.251
1135.12,0.6320518638573744,-32.251
1137.05,0.6314262560777958,-32.251
1138.98,0.6308006482982171,-32.261
1140.92,0.6301717990275526,-32.261
1142.85,0.6295461912479741,-32.261
1144.78,0.6289205834683955,-32.261
1144.87,0.6288914100486225,-32.261
1148.05,0.6278606158833063,-32.271
1149.98,0.6272350081037277,-32.271
1150.22,0.6271572123176661,-32.271
1153.39,0.6261296596434359,-32.271
1155.33,0.6255008103727715,-32.271
1157.26,0.6248752025931928,-32.271
1159.19,0.6242495948136142,-32.281
1161.13,0.6236207455429497,-32.281
1163.06,0.6229951377633711,-32.281
1164.99,0.6223695299837926,-32.281
1166.92,0.6217439222042139,-32.291
1168.86,0.6211150729335495,-32.291
1170.79,0.6204894651539709,-32.291
1172.72,0.6198638573743922,-32.291
1174.65,0.6192382495948137,-32.291
1175.05,0.6191085899513776,-32.291
1177.21,0.6184084278768234,-32.3
1179.15,0.6177795786061588,-32.3
1181.08,0.6171539708265803,-32.3
1183.01,0.6165283630470016,-32.3
1184.94,0.615902755267423,-32.31
1186.88,0.6152739059967585,-32.3
1188.81,0.6146482982171799,-32.3
1190.74,0.6140226904376013,-32.31
1192.68,0.6133938411669368,-32.31
1194.61,0.6127682333873582,-32.31
1196.54,0.6121426256077795,-32.31
1198.47,0.611517017828201,-32.31
1200.14,0.6109756888168557,-32.32
1200.15,0.6109724473257698,-32.31
1203.3,0.6099513776337115,-32.32
1205.23,0.6093257698541329,-32.32
1207.16,0.6087001620745542,-32.32
1209.09,0.6080745542949757,-32.32
1211.03,0.6074457050243112,-32.32
1212.96,0.6068200972447326,-32.32
1214.89,0.6061944894651539,-32.32
1216.82,0.6055688816855753,-32.32
1218.76,0.6049400324149108,-32.33
1220.69,0.6043144246353322,-32.32
1222.62,0.6036888168557537,-32.33
1224.55,0.603063209076175,-32.33
1225.33,0.6028103727714749,-32.33
1227.86,0.6019902755267423,-32.33
1229.79,0.6013646677471637,-32.33
1231.73,0.6007358184764993,-32.34
1233.66,0.6001102106969205,-32.33
1235.59,0.599484602917342,-32.34
1237.52,0.5988589951377634,-32.33
1239.45,0.5982333873581848,-32.34
1241.38,0.5976077795786061,-32.34
1243.31,0.5969821717990276,-32.34
1245.25,0.596353322528363,-32.34
1247.18,0.5957277147487845,-32.34
1249.11,0.5951021069692058,-32.34
1250.21,0.5947455429497569,-32.34
1252.19,0.5941037277147487,-32.34
1254.13,0.5934748784440842,-32.34
1256.06,0.5928492706645057,-32.35
1257.99,0.5922236628849271,-32.35
1259.92,0.5915980551053485,-32.34
1261.85,0.5909724473257698,-32.35
1263.79,0.5903435980551053,-32.35
1265.72,0.5897179902755267,-32.35
1267.65,0.5890923824959481,-32.35
1269.58,0.5884667747163695,-32.35
1271.51,0.5878411669367909,-32.35
1274.09,0.5870048622366288,-32.35
1275.35,0.5865964343598056,-32.35
1277.62,0.5858606158833064,-32.35
1279.55,0.5852350081037277,-32.35
1281.48,0.5846094003241491,-32.35
1283.41,0.5839837925445706,-32.35
1285.34,0.5833581847649919,-32.35
1287.24,0.582742301458671,-32.35
1289.14,0.58212641815235,-32.35
1291.04,0.5815105348460292,-32.35
1292.93,0.5808978930307942,-32.35
1294.83,0.5802820097244733,-32.35
1296.73,0.5796661264181524,-32.35
1298.63,0.5790502431118314,-32.35
1299.81,0.5786677471636954,-32.35
1302.1,0.5779254457050244,-32.35
1304.0,0.5773095623987035,-32.35
1305.89,0.5766969205834684,-32.35
1307.79,0.5760810372771474,-32.35
1309.69,0.5754651539708265,-32.35
1311.59,0.5748492706645056,-32.35
1313.49,0.5742333873581847,-32.35
1315.43,0.5736045380875203,-32.35
1317.37,0.5729756888168558,-32.35
1319.32,0.5723435980551054,-32.35
1321.26,0.5717147487844408,-32.35
1323.21,0.5710826580226904,-32.35
1325.15,0.5704538087520259,-32.35
1325.43,0.5703630470016208,-32.35
1327.85,0.569578606158833,-32.35
1329.8,0.5689465153970827,-32.35
1331.74,0.5683176661264182,-32.35
1333.69,0.5676855753646677,-32.35
1335.63,0.5670567260940031,-32.35
1337.58,0.5664246353322528,-32.35
1339.52,0.5657957860615883,-32.35
1341.47,0.5651636952998379,-32.35
1343.41,0.5645348460291735,-32.35
1345.36,0.5639027552674231,-32.34
1347.3,0.5632739059967585,-32.34
1349.25,0.5626418152350081,-32.34
1350.35,0.5622852512155592,-32.34
1351.9,0.5617828200972448,-32.34
1353.85,0.5611507293354944,-32.34
1355.8,0.560518638573744,-32.34
1357.74,0.5598897893030794,-32.34
1359.69,0.559257698541329,-32.34
1361.63,0.5586288492706645,-32.34
1363.58,0.5579967585089141,-32.34
1365.52,0.5573679092382495,-32.33
1367.47,0.5567358184764992,-32.33
1369.42,0.5561037277147487,-32.33
1371.36,0.5554748784440844,-32.33
1373.31,0.5548427876823339,-32.33
1375.25,0.5542139384116693,-32.33
1376.92,0.5536726094003241,-32.33
1378.87,0.5530405186385738,-32.32
1382.11,0.5519902755267423,-32.32
1384.06,0.551358184764992,-32.32
1386.0,0.5507293354943275,-32.32
1387.95,0.5500972447325769,-32.32
1389.89,0.5494683954619124,-32.32
1391.84,0.5488363047001621,-32.31
1393.79,0.5482042139384117,-32.31
1395.73,0.5475753646677471,-32.31
1397.68,0.5469432739059967,-32.31
1399.62,0.5463144246353323,-32.31
1400.21,0.5461231766612642,-32.3
1403.57,0.545034035656402,-32.3
1405.51,0.5444051863857374,-32.3
1407.46,0.543773095623987,-32.3
1409.4,0.5431442463533225,-32.291
1411.35,0.5425121555915722,-32.291
1413.3,0.5418800648298217,-32.291
1415.89,0.5410405186385737,-32.291
1417.84,0.5404084278768233,-32.291
1419.78,0.5397795786061588,-32.281
1421.73,0.5391474878444085,-32.281
1423.67,0.5385186385737439,-32.281
1425.53,0.5379157212317667,-32.281
1427.21,0.5373711507293355,-32.271
1429.16,0.5367390599675851,-32.271
1431.75,0.5358995137763372,-32.271
1433.7,0.5352674230145866,-32.261
1436.3,0.5344246353322528,-32.261
1438.24,0.5337957860615883,-32.261
1440.19,0.533163695299838,-32.251
1442.13,0.5325348460291734,-32.251
1444.73,0.5316920583468395,-32.251
1446.67,0.531063209076175,-32.242
1449.13,0.5302658022690437,-32.242
1449.98,0.5299902755267423,-32.242
1449.98,0.5299902755267423,-32.242
1453.17,0.5289562398703404,-32.232
1455.77,0.5281134521880064,-32.232
1457.71,0.5274846029173419,-32.222
1459.66,0.5268525121555916,-32.222
1462.25,0.5260129659643435,-32.212
1464.2,0.5253808752025932,-32.212
1467.44,0.5243306320907617,-32.202
1469.38,0.5237017828200972,-32.202
1473.28,0.5224376012965964,-32.193
1474.75,0.5219611021069692,-32.193
1476.84,0.5212836304700162,-32.193
1479.43,0.5204440842787682,-32.183
1481.37,0.5198152350081038,-32.173
1483.31,0.5191863857374392,-32.173
1485.9,0.5183468395461912,-32.173
1489.13,0.5172998379254456,-32.163
1491.69,0.5164700162074554,-32.163
1495.57,0.5152123176661265,-32.153
1497.51,0.514583468395462,-32.144
1500.08,0.5137504051863857,-32.134
1503.96,0.5124927066450566,-32.134
1505.91,0.5118606158833063,-32.124
1508.5,0.5110210696920583,-32.114
1511.1,0.5101782820097245,-32.105
1514.99,0.5089173419773095,-32.105
1518.23,0.5078670988654781,-32.095
1520.18,0.5072350081037277,-32.085
1522.13,0.5066029173419773,-32.085
1525.09,0.5056434359805511,-32.075
1528.42,0.5045640194489465,-32.065
1532.31,0.5033030794165316,-32.056
1534.91,0.5024602917341977,-32.046
1538.15,0.5014100486223663,-32.036
1541.4,0.500356564019449,-32.026
1543.99,0.499517017828201,-32.017
1545.94,0.4988849270664506,-32.017
1548.53,0.49804538087520256,-32.007
1551.82,0.4969789303079417,-31.987
1555.07,0.4959254457050243,-31.978
1558.96,0.49466450567260933,-31.968
1562.85,0.4934035656401945,-31.958
1566.74,0.49214262560777955,-31.938
