z,zrel,lam1,lam2,lam3
-430.61,0.639958193979933,0.7208818741642187,0.19453850836840644,0.08457961746737469
-441.27,0.6310451505016723,0.7986273283311798,0.12613976053766787,0.07523291113115238
-447.17,0.6261120401337792,0.772014001334334,0.12270031507305655,0.10528568359260954
-455.78,0.6189130434782608,0.7594990526109775,0.12423331716849587,0.11626763022052665
-462.55,0.6132525083612039,0.7105134303388675,0.1649599112617865,0.12452665839934597
-469.22,0.6076755852842809,0.7645973910560572,0.14177644359057087,0.09362616535337177
-475.12,0.6027424749163879,0.7526084746241689,0.15182255445286083,0.09556897092297029
-481.73,0.5972157190635452,0.7635465670765,0.12258225260029113,0.11387118032320884
-488.62,0.5914548494983278,0.7986450938763375,0.11340203938632187,0.0879528667373404
-495.47,0.5857274247491638,0.8210572180400334,0.10493163641234331,0.07401114554762318
-503.28,0.5791973244147157,0.7256007967122722,0.15666215626714067,0.117737047020587
-511.11,0.5726505016722407,0.7730440132810129,0.12646809499930528,0.10048789171968177
-517.92,0.5669565217391305,0.7639951553163697,0.14400708164183876,0.09199776304179144
-525.65,0.5604933110367893,0.8529556185518217,0.08842161914201285,0.058622762306165505
-532.44,0.5548160535117057,0.7619967282608152,0.14295315538629905,0.09505011635288572
-535.36,0.5523745819397994,0.8100383784879999,0.11644388863609889,0.07351773287590103
-542.18,0.5466722408026756,0.7971388778916899,0.1230877386214005,0.07977338348690942
-549.95,0.5401755852842809,0.8546741894192214,0.08535086437299073,0.05997494620778783
-551.83,0.5386036789297659,0.8362377738501301,0.09840705022811368,0.06535517592175619
-553.77,0.5369816053511706,0.8894484901461787,0.07369688342200852,0.03685462643181262
-553.88,0.5368896321070233,0.8303936509905706,0.10100065296483632,0.06860569604459292
-556.82,0.5344314381270903,0.8306667455093759,0.10293387059812226,0.06639938389250188
-561.92,0.5301672240802676,0.7798925571032513,0.13572448380768395,0.08438295908906461
-566.7,0.5261705685618729,0.8163783530385338,0.09657115066673391,0.08705049629473235
