z,zrel,T
-1057.731716,0.1156089331103679,-11.569
-1059.652306,0.11400308862876263,-11.504
-1061.572896,0.11239724414715724,-11.444
-1063.503387,0.11078312123745826,-11.382
-1065.423977,0.10917727675585287,-11.32
-1067.344567,0.10757143227424737,-11.261
-1069.265158,0.1059655869565218,-11.203
-1071.195648,0.10435146488294322,-11.14
-1072.155943,0.10354854264214053,-11.115
-1073.116238,0.10274562040133772,-11.088
-1074.076533,0.10194269816053514,-11.055
-1075.036828,0.10113977591973244,-11.023
-1075.997124,0.10033685284280935,-11.002
-1076.957419,0.09953393060200666,-10.977
-1077.917714,0.09873100836120408,-10.947
-1078.887909,0.09791980852842808,-10.936
-1079.848204,0.09711688628762549,-10.811
-1080.808499,0.0963139640468228,-10.795
-1081.768794,0.09551104180601999,-10.781
-1082.72909,0.0947081187290969,-10.751
-1083.689385,0.09390519648829443,-10.726
-1084.64968,0.09310227424749162,-10.7
-1085.619875,0.09229107441471562,-10.666
-1086.58017,0.09148815217391304,-10.635
-1087.540465,0.09068522993311035,-10.608
-1088.50076,0.08988230769230776,-10.582
-1089.461056,0.08907938461538456,-10.55
-1090.421351,0.08827646237458198,-10.521
-1091.381646,0.08747354013377917,-10.48
-1092.341941,0.0866706178929767,-10.463
-1093.312136,0.0858594180602007,-10.436
-1094.272431,0.08505649581939789,-10.397
-1095.232726,0.08425357357859531,-10.377
-1096.193022,0.08345065050167233,-10.346
-1097.153317,0.08264772826086952,-10.32
-1098.113612,0.08184480602006683,-10.305
-1099.073907,0.08104188377926425,-10.184
-1100.034202,0.08023896153846155,-10.16
-1101.004397,0.07942776170568566,-10.162
-1101.964692,0.07862483946488297,-10.12
-1102.924987,0.07782191722408016,-10.091
-1103.885283,0.07701899414715718,-10.074
-1104.845578,0.0762160719063546,-10.035
-1105.805873,0.07541314966555179,-10.006
-1106.766168,0.0746102274247491,-9.973
-1107.736363,0.07379902759197321,-9.942
-1108.696658,0.07299610535117051,-9.914
-1109.656953,0.07219318311036793,-9.876
-1110.617249,0.07139026003344495,-9.849
-1111.577544,0.07058733779264215,-9.826
-1112.537839,0.06978441555183945,-9.793
-1113.498134,0.06898149331103687,-9.768
-1114.458429,0.06817857107023406,-9.741
-1115.428624,0.06736737123745828,-9.723
-1116.388919,0.06656444899665548,-9.637
-1117.349215,0.0657615259197325,-9.585
-1118.30951,0.0649586036789297,-9.562
-1119.269805,0.06415568143812722,-9.539
-1120.2301,0.06335275919732442,-9.516
-1121.190395,0.06254983695652172,-9.49
-1122.15069,0.06174691471571914,-9.464
-1123.120885,0.06093571488294314,-9.436
-1124.081181,0.06013279180602005,-9.41
-1125.041476,0.05932986956521735,-9.385
-1126.001771,0.05852694732441477,-9.362
-1126.962066,0.05772402508361196,-9.346
-1127.447164,0.05731842474916393,-9.235
-1127.922361,0.05692110284280949,-9.217
-1128.882656,0.056118180602006684,-9.207
-1129.852851,0.055306980769230685,-9.184
-1130.813147,0.054504057692307595,-9.16
-1131.773442,0.05370113545150512,-9.133
-1132.733737,0.052898213210702316,-9.113
-1133.694032,0.05209529096989962,-9.075
-1134.654327,0.05129236872909704,-9.043
-1135.614622,0.05048944648829423,-9.015
-1136.574917,0.04968652424749176,-8.975
-1137.545113,0.048875323578595364,-8.949
-1138.505408,0.04807240133779267,-8.892
-1139.465703,0.047269479096989864,-8.885
-1140.425998,0.04646655685618739,-8.854
-1141.386293,0.045663634615384585,-8.831
-1142.346588,0.04486071237458189,-8.802
-1143.306883,0.044057790133779307,-8.791
-1144.267179,0.04325486705685622,-8.702
-1145.237374,0.04244366722408022,-8.684
-1146.197669,0.04164074498327763,-8.59
-1147.157964,0.04083782274247494,-8.573
-1148.118259,0.04003490050167213,-8.554
-1149.078554,0.03923197826086966,-8.54
-1150.038849,0.038429056020066854,-8.515
-1150.999145,0.037626132943143764,-8.485
-1151.96934,0.036814933110367765,-8.459
-1152.929635,0.03601201086956529,-8.43
-1153.88993,0.035209088628762486,-8.404
-1154.850225,0.0344061663879599,-8.377
-1155.81052,0.03360324414715721,-8.356
-1156.770815,0.0328003219063544,-8.35
-1157.731111,0.03199739882943142,-8.2
-1158.691406,0.03119447658862884,-8.224
-1159.661601,0.03038327675585284,-8.207
-1160.621896,0.029580354515050034,-8.111
-1161.582191,0.02877743227424756,-8.094
-1162.542486,0.027974510033444755,-8.074
-1163.502781,0.02717158779264217,-8.057
-1164.463077,0.02636866471571897,-8.026
-1165.423372,0.025565742474916386,-8.002
-1166.393567,0.024754542642140387,-7.981
-1167.353862,0.023951620401337803,-7.956
-1168.314157,0.02314869816053511,-7.933
-1169.274452,0.022345775919732302,-7.912
-1170.234747,0.02154285367892983,-7.84
-1171.195043,0.02073993060200674,-7.8
-1172.155338,0.019937008361203934,-7.765
-1173.115633,0.01913408612040146,-7.73
-1174.085828,0.01832288628762546,-7.696
-1175.046123,0.017519964046822656,-7.663
-1176.006418,0.016717041806020072,-7.632
-1176.966713,0.015914119565217377,-7.599
-1177.927009,0.015111196488294287,-7.56
-1178.887304,0.014308274247491592,-7.52
-1179.847599,0.013505352006689009,-7.458
-1180.807894,0.012702429765886314,-7.443
-1181.778089,0.011891229933110425,-7.428
-1182.738384,0.01108830769230773,-7.412
-1183.698679,0.010285385451504925,-7.389
-1184.658974,0.009482463210702341,-7.374
-1185.61927,0.008679540133779362,-7.354
-1186.579565,0.007876617892976556,-7.283
-1187.53986,0.007073695652173861,-7.243
-1188.510055,0.006262495819397973,-7.207
-1189.47035,0.005459573578595278,-7.158
-1190.430645,0.004656651337792694,-7.134
-1191.39094,0.0038537290969899995,-7.053
-1192.351236,0.0030508060200669096,-7.039
-1192.588834,0.0028521454849499417,-7.035
-1192.836333,0.002645206521739163,-7.033
-1193.073932,0.002446545150501689,-7.029
-1193.311531,0.002247883779264215,-7.022
-1193.54913,0.0020492224080266297,-7.018
-1193.796628,0.001842284280936357,-7.015
-1194.034227,0.001643622909698883,-7.009
-1194.271826,0.001444961538461631,-6.998
-1194.519325,0.0012380225752508522,-7.0
-1194.756923,0.0010393620401338843,-6.994
-1194.994522,0.0008407006688962992,-6.989
-1195.232121,0.0006420392976588252,-6.977
-1195.568719,0.0003606028428092545,-6.971
-1195.717219,0.00023643896321079438,-6.969
-1195.954817,3.777842809360443e-05,-6.963
-1196.202316,-0.0001691605351170633,-6.955
-1196.677514,-0.0005664832775920114,-6.945
-1197.162611,-0.0009720827759196471,-6.932
-1197.40021,-0.0011707441471571212,-6.925
-1197.637809,-0.0013694055183945952,-6.921
-1197.885308,-0.001576344481605263,-6.917
-1198.122906,-0.001775005016722453,-6.914
-1198.360505,-0.001973666387959927,-6.911
-1198.598104,-0.002172327759197179,-6.909
-1198.845603,-0.002379266722408069,-6.907
-1199.083202,-0.002577928093645543,-6.891
-1199.3208,-0.0027765886287625108,-6.873
-1199.4,-0.002842809364548504,-6.873
