z,zrel,A,log10A
1889.25,0.2562007874015748,2.2148,0.34533451483989575
1889.433,0.25612874015748033,3.8072,0.580605691790701
1889.617,0.2560562992125984,4.0092,0.6030577216857561
1911.342,0.24750314960629916,4.3108,0.6345578741850728
1911.708,0.24735905511811018,3.6775999999999995,0.5655644907422531
1933.25,0.2388779527559055,2.8436,0.45386850555619984
1933.708,0.23869763779527553,3.2692,0.5144414902467627
1955.342,0.23018031496062985,1.1468,0.0594876842744469
1955.433,0.23014448818897637,1.288,0.1099158630237933
1955.708,0.23003622047244088,1.3876,0.1422642911700222
1977.342,0.2215188976377952,1.0832,0.03470865134106907
1999.525,0.21278543307086606,1.4012,0.1465001286456548
2131.25,0.16092519685039375,3.2112,0.5066673551434103
2131.342,0.16088897637795274,2.5624,0.4086469256557653
2131.433,0.16085314960629926,3.7335999999999996,0.5721277878770994
2131.525,0.16081692913385826,3.4843999999999995,0.542128005067315
2131.617,0.16078070866141725,3.4307999999999996,0.5353954014056136
2131.708,0.16074488188976377,3.8479999999999994,0.5852350633657752
2147.75,0.15442913385826773,5.3372,0.7273134773527604
2147.842,0.15439291338582672,4.101999999999999,0.6129956560323474
2147.933,0.15435708661417324,3.6587999999999994,0.5633386704130054
2148.025,0.15432086614173224,3.822,0.582290682718994
2148.117,0.15428464566929123,3.4268,0.5348887582288091
2148.208,0.15424881889763775,3.1087999999999996,0.4925927832557072
2175.25,0.14360236220472444,8.056,0.9061194575455616
2175.342,0.14356614173228344,5.96,0.7752462597402364
2175.433,0.14353031496062996,6.822,0.8339117150713784
2175.525,0.14349409448818895,5.662799999999999,0.753031223390574
2175.617,0.14345787401574794,5.236,0.7189996378787181
2175.708,0.14342204724409446,5.1584,0.7125150157889778
2202.75,0.13277559055118116,5.9904,0.7774558227219924
2202.842,0.13273937007874015,4.204399999999999,0.6237040274154053
2202.933,0.13270354330708667,4.7388,0.675668379784169
2203.025,0.13266732283464566,5.4684,0.7378602746300735
2203.117,0.13263110236220466,4.6095999999999995,0.6636632409363377
2203.208,0.13259527559055118,4.8684,0.6873862537519511
2208.342,0.1305740157480314,9.068799999999998,0.9575498242313475
2208.433,0.13053818897637792,6.5572,0.8167184302078807
2208.525,0.13050196850393703,6.874799999999999,0.8372600682972373
2208.617,0.13046574803149602,6.137199999999999,0.7879702763686768
2213.75,0.12844488188976377,93.10599999999998,1.9689776689827208
2213.842,0.12840866141732277,49.2456,1.6923674331872292
2213.933,0.1283728346456693,60.0532,1.7785361542087745
2214.117,0.12830039370078727,43.2524,1.6360102107103855
2214.208,0.1282645669291338,94.81279999999998,1.9768669722970649
2241.8,0.1174015748031495,14.408799999999998,1.158627813216547
2241.892,0.11736535433070872,14.022399999999998,1.1468223515445923
2241.983,0.11732952755905501,11.0868,1.0448062131568676
2242.075,0.11729330708661423,11.97,1.0780941504064108
2242.167,0.11725708661417322,9.856,0.9937006948203502
2242.258,0.11722125984251974,9.1444,0.96115521498054
